userid,foodid
6012, 117 224 178 322 395 435 166 309 369 194 272 284 442 22 244 404 5 53 437 402
6013, 19 81 61 110 230 67 117 192 47 133 83 4 167 294 1 104 322 395 137 168
6019, 107 61 80 110 230 67 224 4 192 69 178 133 212 83 294 167 173 435 104 577
6028, 41 80 102 83 173 104 322 435 168 530 166 261 369 114 213 105 839 272 284 22
6029, 117 224 192 47 133 167 173 104 2 322 137 261 369 114 213 839 284 129 232 22
6034, 19 83 167 178 294 1 104 2 137 530 261 309 213 105 396 73 284 129 232 244
6035, 61 67 4 577 1 194 105 125 261 213 114 104 369 272 839 129 604 442 22 73
6037, 139 80 230 192 117 47 133 167 83 435 104 322 309 261 168 114 369 213 284 382
6038, 18 139 41 80 110 230 117 133 83 167 104 322 168 530 166 369 114 213 839 73
6040, 117 107 80 110 133 67 83 530 69 213 114 232 442 395 261 406 104 173 396 1753
6041, 80 230 67 83 178 1 577 2 395 168 530 166 369 213 125 396 73 272 284 129
6047, 80 168 166 213 396 404 506 763 86 124 696 419 528 882 6 161 62 406 259 200
6048, 42 19 67 117 192 4 178 173 294 212 1 2 395 137 435 168 530 309 194 114
6050, 2245 3537 1111 1481 3387 1162 5187 2256 3488 145 5264 4807 2698 5299 4519 4211 2966 4386 3253 4926
6051, 67 224 192 1 577 2 261 369 839 442 22 382 529 185 506 38 807 437 97 402
6056, 102 224 133 294 212 322 530 577 2 395 168 114 369 309 194 529 396 272 807 162
6058, 80 110 117 192 1 294 173 435 104 530 137 309 168 261 114 125 839 213 382 272
6066, 25 42 81 61 117 224 47 69 178 2 395 137 168 261 213 105 839 129 232 442
6069, 41 230 67 117 192 4 178 294 212 577 2 322 395 435 168 166 261 309 194 114
6070, 107 102 80 117 4 69 167 105 137 1 322 212 129 577 807 185 396 114 395 65
6079, 67 117 192 133 69 1 577 395 168 166 261 309 369 213 839 396 73 272 284 129
6081, 19 102 81 61 110 117 167 69 178 212 577 322 2 168 137 395 435 309 166 261
6083, 102 67 47 4 178 173 212 137 168 114 125 396 73 442 22 244 404 529 5 185
6086, 18 167 104 2 322 435 530 261 213 396 73 129 232 442 22 404 437 402 162 86
6089, 166 194 114 125 442 397 459 696 225 604 48 528 669 6 68 490 259 200 265 978
6091, 224 192 47 4 167 178 173 1 104 2 322 395 435 166 194 114 213 105 396 284
6092, 18 41 61 230 67 117 224 69 167 178 212 1 577 104 2 322 395 530 166 261
6099, 110 230 67 224 47 133 69 4 167 173 294 212 104 2 395 137 435 168 166 261
6100, 34 83 47 167 577 1 173 166 194 395 125 261 114 530 807 38 168 369 272 839
6101, 110 117 192 69 167 294 212 322 435 166 261 309 114 213 839 125 272 284 129 22
9205, 133 83 4 173 294 1 577 322 395 435 530 166 309 369 114 125 396 73 272 129
6110, 47 133 83 178 294 2 168 309 213 839 272 284 129 22 244 382 529 5 185 506
6117, 25 41 61 80 4 83 178 167 173 435 137 104 114 369 396 213 284 839 129 506
6118, 34 25 107 81 102 80 4 117 192 69 1 212 167 104 577 2 137 322 309 395
6123, 110 192 4 173 104 2 322 261 309 369 114 839 396 73 272 284 442 244 404 5
9213, 42 81 102 67 69 224 47 212 117 4 294 577 435 1 173 166 194 395 309 125
6132, 34 107 110 230 67 47 133 4 167 173 2 166 369 194 114 213 839 272 284 232
6134, 102 110 69 230 224 192 73 173 167 194 166 125 2 137 396 261 322 118 384 369
6135, 80 61 230 69 83 224 178 47 212 117 4 294 1 309 125 261 137 114 530 104
6143, 25 107 42 61 110 4 167 67 104 133 83 173 69 294 322 839 1 168 2 213
6146, 104 2 322 137 309 194 114 105 125 396 272 442 244 529 38 162 86 124 696 76
6147, 81 67 192 83 69 294 212 577 322 395 137 435 168 530 166 261 309 369 194 114
6150, 61 104 395 166 261 309 105 125 284 129 232 22 404 529 185 53 807 402 162 124
6154, 117 47 83 577 395 530 369 194 114 213 839 396 284 129 442 5 185 53 807 437
6158, 25 110 47 69 133 178 212 1 173 2 435 577 530 137 839 105 309 261 114 382
6160, 81 110 67 192 69 167 178 294 212 577 2 395 137 435 530 166 194 114 839 125
6161, 110 69 224 83 212 530 435 2 166 261 395 114 168 194 309 125 105 396 404 213
6162, 102 117 47 294 137 168 309 369 114 213 839 396 129 442 22 244 404 382 529 5
6164, 80 110 47 173 167 83 435 577 194 395 2 309 166 261 369 73 105 213 284 232
6165, 25 80 61 230 67 117 192 133 83 4 577 104 2 322 435 168 530 166 261 213
9861, 34 81 61 117 224 192 47 133 83 69 4 167 178 212 1 577 104 2 395 435
6172, 102 80 1527 61 38 83 295 369 212 1279 459 563 133 322 73 79 534 574 171 261
6176, 4677 4065 4989 2361 4755 3379 2718 5073 5165 5484 4345 1966 853 1129 2389 5241 852 2219 1172 5182
6178, 224 1 530 213 105 839 125 73 272 232 442 529 185 763 86 696 225 419 757 65
9222, 80 117 4 224 104 67 192 185 171 284 839 213 406 294 69 369 105 437 161 244
6186, 117 224 47 83 4 294 577 104 2 530 105 839 396 284 129 442 22 382 529 5
6196, 102 81 230 192 4 294 1 577 2 435 530 166 261 194 114 213 105 839 125 73
6198, 42 41 80 230 117 224 192 47 133 4 178 173 294 1 577 395 137 435 168 166
6204, 81 83 1 2 137 435 168 530 369 213 839 73 272 129 232 22 244 529 185 506
6205, 42 19 81 110 230 67 47 4 167 294 395 137 435 168 166 261 309 369 194 213
6211, 25 81 61 67 117 192 47 83 69 4 167 212 577 104 2 395 137 168 309 369
6217, 107 19 110 192 47 69 4 167 178 173 294 212 1 577 2 322 395 137 166 114
6219, 110 67 4 104 322 168 137 73 272 5 22 382 404 244 38 185 437 53 97 402
6227, 80 110 224 4 173 212 1 83 294 530 194 395 261 168 114 369 125 105 396 284
6231, 18 102 224 530 117 396 192 4 212 294 435 47 114 83 167 577 166 22 133 395
6232, 139 80 81 110 117 67 133 83 4 173 212 1 104 2 168 435 309 261 369 194
6240, 19 117 224 167 178 173 1 577 2 322 137 435 530 166 309 194 105 125 73 284
6241, 117 47 167 104 322 395 137 530 166 369 213 839 73 284 129 244 529 5 185 506
6245, 19 1 322 396 442 244 382 437 97 397 124 459 225 48 65 669 171 384 32 6
6246, 34 25 102 81 110 230 117 133 83 173 294 1 577 2 322 395 137 435 168 530
6250, 107 110 41 80 133 67 69 212 839 173 2 577 166 105 309 395 369 1 530 125
6259, 81 47 4 137 168 309 105 839 244 404 382 529 5 185 437 402 162 763 124 459
6265, 19 117 167 178 577 1 104 213 137 530 369 309 839 105 125 129 284 396 244 5
6268, 34 25 19 61 110 67 224 192 47 133 83 69 4 173 212 1 577 2 322 395
6269, 102 80 117 133 167 173 435 577 530 2 309 194 369 114 125 396 22 404 529 244
6270, 41 61 230 117 133 67 47 212 294 577 1 322 395 369 435 261 114 166 194 105
6272, 41 230 192 133 47 104 435 309 322 168 166 369 213 839 396 272 5 382 404 506
6275, 4484 3968 1616 3616 350 3620 419 1 1819 157 5255 1136 4696 4450 800 835 4443 821 1240 5117
6276, 42 19 102 81 110 67 69 4 178 212 1 577 104 2 322 395 435 168 530 166
6277, 107 19 230 117 47 133 178 173 294 577 104 2 322 137 435 168 530 166 261 309
6278, 110 230 133 69 173 212 577 104 322 530 166 309 369 194 114 213 125 272 232 442
6281, 67 178 173 577 104 2 395 137 435 168 166 194 114 839 125 396 284 129 22 244
6282, 230 224 47 133 178 1 2 395 435 168 530 114 105 839 396 73 272 284 129 22
6284, 41 47 117 69 4 530 1 294 137 105 437 577 232 322 802 194 218 757 114 384
6287, 42 80 110 67 117 192 47 69 4 167 178 173 294 212 1 104 2 395 137 435
6289, 42 102 61 110 230 67 83 69 4 178 294 577 104 322 395 137 435 166 309 194
6293, 80 67 47 83 178 294 212 1 577 2 322 395 137 435 168 166 261 309 369 114
6294, 42 19 41 80 102 81 67 117 133 83 167 212 1 2 322 168 530 309 369 194
6296, 61 117 67 192 167 4 178 173 212 577 322 2 530 137 166 261 114 129 73 232
6300, 19 224 173 104 395 435 530 166 284 506 53 437 97 162 763 48 669 171 791 32
6301, 224 4 178 2 530 232 442 22 244 404 5 185 53 437 97 402 162 763 124 696
6305, 294 395 125 114 530 807 38 272 442 22 232 382 402 506 97 528 68 757 265 384
6307, 192 133 83 178 173 212 2 168 530 261 213 105 396 73 272 284 129 232 442 244
6312, 67 83 1 395 137 435 166 369 396 272 442 244 185 506 97 402 162 763 86 696
6314, 18 41 67 117 224 192 47 83 4 178 173 212 435 530 166 309 369 194 114 213
6315, 3674 3936 102 210 80 230 173 61 114 38 435 83 272 295 81 69 216 167 67 194
6318, 41 80 102 67 133 83 69 4 167 178 173 294 1 577 104 395 435 530 166 261
5149, 69 173 577 168 369 839 125 272 529 506 53 162 763 225 48 636 419 118 65 791
6320, 139 80 230 117 224 133 83 4 167 173 577 104 2 137 168 261 369 114 213 105
6324, 133 4 2 261 309 272 284 129 22 404 382 529 185 506 38 807 437 402 86 459
6326, 83 167 294 212 395 137 435 530 166 309 369 114 105 839 125 396 73 272 129 442
6328, 61 110 67 117 47 4 178 173 294 212 322 395 435 168 166 213 105 73 272 284
6330, 3674 541 1561 302 331 536 3936 4654 1530 1524 2509 5509 2900 500 1528 3295 315 3751 3735 1579
6331, 139 61 230 67 192 133 83 4 167 294 577 104 530 261 369 114 105 839 125 396
6340, 42 19 61 117 224 192 47 69 4 167 178 294 212 1 577 2 435 168 530 309
6345, 25 61 47 133 4 167 173 1 2 322 137 435 166 369 194 213 73 284 129 244
6346, 604 167 69 212 117 577 224 807 395 194 114 294 369 436 129 839 105 5 168 166
6347, 102 1 104 2 435 166 261 309 213 105 125 396 73 284 129 232 442 244 404 506
6349, 25 41 102 110 67 192 178 4 167 83 173 69 294 104 212 322 435 530 577 137
6352, 81 178 137 530 125 22 5 38 53 807 86 459 696 225 48 118 757 65 528 882
6353, 42 19 102 110 224 69 167 173 294 212 1 577 104 2 137 435 530 261 369 194
6355, 192 133 47 178 212 294 530 322 73 129 272 5 506 38 53 807 402 86 459 636
6356, 107 42 41 102 117 224 167 104 2 137 435 530 166 309 369 114 839 396 272 284
6358, 139 80 102 230 117 224 133 4 2 137 435 168 166 309 369 114 125 272 284 129
6360, 61 83 47 167 4 577 1 395 105 114 807 38 369 284 839 129 442 22 73 459
6364, 178 212 117 577 166 194 309 213 114 530 807 442 22 53 382 506 68 86 397 265
6366, 2 396 105 230 137 114 839 402 284 261 3 757 322 0 381 397 807 395 173 487
6374, 81 61 67 47 212 4 577 435 1 194 261 213 114 322 272 284 442 73 382 402
6376, 34 102 230 224 212 577 2 395 435 168 166 261 369 194 213 105 839 125 73 284
6385, 67 224 192 173 2 395 166 309 114 125 396 232 244 529 185 53 807 437 97 402
6387, 34 41 117 83 4 294 212 577 322 395 137 435 168 530 166 261 309 194 114 213
6391, 102 67 133 83 577 104 322 166 261 369 114 839 129 73 396 284 244 404 5 506
6402, 41 80 224 192 178 133 4 173 294 212 322 577 213 261 166 395 114 284 105 309
6408, 42 19 41 80 47 69 167 212 1 395 168 261 309 194 105 839 125 396 73 272
6409, 139 25 81 80 192 83 133 117 167 173 166 395 105 125 261 213 137 114 322 807
6412, 107 230 69 167 173 294 1 104 2 322 137 435 168 530 166 261 309 114 213 839
6413, 102 61 110 67 47 117 224 192 4 133 69 167 212 577 435 395 137 530 166 261
6415, 69 435 261 114 125 396 284 22 404 442 529 185 38 807 763 636 171 528 161 384
6417, 69 173 212 577 2 395 168 530 166 261 309 114 213 105 125 272 129 442 382 529
6418, 18 139 34 80 110 230 117 47 133 83 167 104 2 435 168 530 166 309 369 114
6421, 224 83 173 212 577 104 395 435 166 261 309 369 114 105 839 396 73 272 129 404
6422, 224 133 294 577 435 166 194 309 105 125 137 530 807 168 272 839 604 22 232 382
6427, 80 110 133 83 167 178 173 294 212 577 104 322 395 137 435 168 530 166 309 369
6433, 25 102 67 224 47 69 4 178 212 1 2 395 530 166 261 309 369 194 213 105
6434, 34 25 19 81 61 230 67 178 47 133 4 435 173 309 125 213 114 530 807 38
6437, 42 67 224 192 47 69 178 435 168 166 261 194 114 839 125 73 272 284 129 22
6439, 67 230 577 194 83 133 530 395 2 435 272 261 168 137 105 104 322 213 442 129
6441, 42 19 110 230 67 192 69 4 167 294 212 1 577 2 395 530 166 194 114 213
6442, 81 224 192 47 83 4 322 435 530 166 369 194 73 284 232 442 185 38 53 437
9267, 4 322 168 309 125 396 129 244 382 529 53 402 162 763 124 459 696 225 604 48
8671, 230 192 47 83 69 4 167 104 2 322 168 530 166 213 105 839 73 272 284 244
6456, 42 41 80 67 117 133 83 1 577 2 435 530 168 369 194 309 105 839 213 125
6458, 25 107 80 110 230 67 4 117 192 47 133 212 83 294 435 577 530 2 137 322
6464, 139 34 25 80 110 230 117 133 83 167 104 2 322 435 168 530 166 309 114 213
6467, 102 47 230 69 224 4 178 435 763 232 1162 294 284 173 137 802 530 272 376 406
6470, 102 81 230 47 4 137 168 369 194 114 105 839 396 73 442 22 529 185 53 97
6473, 110 67 133 83 1 435 577 322 137 166 104 261 369 73 105 396 404 284 38 839
6479, 25 107 19 230 117 224 47 83 4 167 178 173 294 104 322 168 530 166 309 369
6481, 47 230 178 117 224 4 69 133 83 137 1 173 2 435 212 284 309 129 577 396
6485, 83 133 212 4 173 194 309 125 261 213 807 38 284 604 73 459 404 5 506 528
6487, 25 102 81 61 110 230 224 192 47 4 167 178 173 294 212 1 577 104 2 322
6488, 102 230 47 224 178 2 104 530 309 322 166 137 114 839 272 284 232 22 382 404
6489, 102 61 69 167 178 173 212 294 1 577 104 435 166 261 369 114 213 839 396 73
6494, 107 42 19 67 133 4 178 173 212 1 577 137 168 530 309 369 194 114 213 396
6496, 117 224 47 69 178 322 166 213 105 129 232 442 22 404 382 5 185 807 397 763
6501, 230 224 192 47 83 178 212 1 577 104 2 395 435 168 166 261 369 194 114 213
6513, 47 69 294 2 435 166 129 396 232 22 244 404 506 442 38 437 97 86 225 696
6517, 107 42 102 47 294 212 137 435 168 530 166 261 309 369 114 105 125 73 272 284
9279, 19 67 133 224 69 178 173 212 577 395 530 309 322 166 137 261 369 114 194 213
6524, 25 42 107 61 110 230 67 192 224 4 47 212 173 1 435 577 322 166 104 261
6527, 42 81 67 192 133 294 212 104 2 322 395 137 166 309 194 213 105 125 396 73
6531, 34 81 224 133 83 69 4 167 294 212 1 104 2 395 137 435 530 309 369 114
6532, 110 83 47 4 173 212 294 104 369 435 261 194 105 232 73 129 284 506 272 442
6539, 167 4 2 104 213 322 137 309 839 168 105 404 506 5 232 22 185 382 459 529
6546, 2 322 395 530 194 839 396 272 442 244 404 38 807 402 763 124 696 225 604 48
9283, 81 192 167 47 69 395 577 435 213 261 369 309 194 839 114 105 125 129 284 73
6553, 102 67 178 4 69 294 212 435 530 577 137 1 2 213 395 114 284 404 839 73
6560, 102 81 67 4 167 173 1 2 530 166 261 105 839 125 396 73 272 232 442 244
7921, 107 80 61 110 224 47 69 294 212 1 577 104 2 322 395 137 435 168 530 166
6570, 4037 4072 1171 4419 1655 1880 4058 960 1191 2465 3610 5351 3435 2832 3364 2913 142 4102 4927 2225
6579, 80 117 47 133 83 4 178 173 294 322 261 213 105 73 284 232 442 22 244 404
6580, 117 133 83 4 167 178 173 294 104 137 435 168 166 261 309 194 839 396 73 272
6587, 1655 1598 1625 2 47 425 67 104 1645 1304 114 763 152 212 194 5 395 406 437 124
6595, 224 168 309 369 213 105 839 129 232 244 382 5 185 53 162 696 76 225 604 636
6601, 110 530 102 69 230 178 192 67 382 839 212 435 396 437 83 2 105 137 322 213
6603, 117 83 69 2 395 530 309 322 168 137 261 396 73 185 53 807 97 86 76 124
6604, 110 230 47 133 83 294 212 1 322 395 435 168 261 369 194 114 213 105 125 73
6606, 25 61 102 67 69 178 47 1 133 212 173 435 104 530 2 395 369 166 261 105
6609, 25 110 67 4 167 173 294 212 104 2 395 137 168 261 369 194 114 213 105 839
6610, 102 110 230 67 117 435 192 212 294 4 178 133 166 83 173 114 137 194 309 2
6611, 41 80 117 192 83 4 577 104 168 369 73 272 232 529 185 506 38 53 807 402
6618, 25 81 61 110 47 83 69 167 1 395 530 168 261 114 105 839 125 396 73 272
6619, 3230 2196 660 1807 4775 5430 353 330 2409 2384 3999 3035 5011 1205 4200 3336 122 61 125 449
6620, 102 117 192 178 133 4 83 69 212 435 577 213 261 166 168 114 284 369 105 309
6621, 61 192 67 69 133 212 117 167 294 1 173 166 194 395 125 261 213 114 369 272
6622, 102 61 192 69 4 178 212 1 2 322 435 166 261 194 114 396 73 272 232 442
6629, 69 178 530 166 261 369 125 232 442 22 529 5 38 53 402 162 86 696 76 419
8677, 80 192 133 322 261 309 194 114 125 272 232 442 529 5 185 506 53 437 763 86
6638, 224 83 294 1 309 213 396 73 284 129 232 382 529 5 185 53 807 437 97 402
6643, 3386 609 124 19 61 322 178 369 83 1304 284 67 168 69 173 435 841 802 129 259
6653, 80 102 67 133 167 178 212 2 322 137 168 166 309 194 105 839 125 396 73 129
6655, 224 69 173 294 1 168 137 166 369 129 73 272 284 22 244 404 5 506 442 529
6660, 25 42 102 230 224 192 47 69 4 167 173 294 212 1 577 104 322 395 137 435
6662, 81 110 230 67 224 47 133 167 178 294 1 104 2 137 530 166 309 213 105 839
6668, 110 117 47 133 83 4 167 2 395 435 168 261 309 369 213 396 73 272 244 404
6672, 42 19 230 47 69 167 1 104 137 435 168 530 369 194 114 213 105 125 73 284
6673, 25 107 81 67 192 47 133 69 4 167 173 212 1 577 395 435 168 530 166 369
6676, 41 81 61 110 117 192 133 224 83 69 167 212 294 1 2 577 435 530 309 322
6680, 81 110 117 83 167 173 294 212 577 2 137 435 530 166 261 369 105 839 125 396
6684, 81 67 178 173 294 1 395 435 309 213 105 284 129 442 22 529 5 185 53 437
6686, 139 42 110 67 117 224 133 83 69 294 212 1 104 2 395 137 168 530 166 369
6694, 224 178 294 395 105 261 213 114 530 104 38 839 129 442 459 232 402 5 436 506
6700, 230 117 1 577 47 212 173 192 104 83 404 530 402 442 369 114 194 168 396 125
6701, 67 4 178 173 309 168 114 396 73 272 442 5 22 404 244 185 437 53 807 402
6702, 107 41 133 83 167 212 104 395 137 166 261 309 105 839 396 284 129 232 442 22
6705, 230 117 192 133 83 173 212 1 577 104 322 395 168 530 166 261 309 369 839 125
6707, 25 107 42 19 41 102 230 67 117 224 133 4 178 173 294 1 104 137 435 168
6715, 230 67 47 167 104 2 322 435 168 309 369 213 839 272 284 129 22 404 382 5
6718, 25 41 117 133 47 224 178 212 294 1 2 435 530 309 322 137 261 369 114 194
6722, 107 80 67 117 47 133 69 167 173 212 577 2 322 137 168 166 261 309 114 213
6723, 81 133 83 178 173 322 73 244 5 185 506 53 97 459 76 225 604 636 118 528
6725, 107 42 19 102 67 224 69 173 1 577 104 322 137 435 194 114 125 73 396 404
6726, 230 173 1 577 104 322 137 435 73 284 442 244 404 529 38 437 97 162 763 86
6736, 81 230 117 192 133 83 4 178 577 322 137 530 309 396 284 129 232 22 244 404
6737, 224 192 47 133 83 178 2 322 435 168 530 166 261 309 369 213 839 125 129 442
6744, 107 102 67 117 47 173 294 166 104 322 261 137 530 309 839 272 396 244 38 22
6746, 34 25 41 192 83 173 212 577 322 395 168 530 166 261 309 194 114 213 105 272
6749, 107 42 81 61 47 80 4 133 83 167 173 178 104 294 404 530 161 1 435 669
6753, 574 302 331 3936 3670 539 5509 2503 500 1528 3295 315 3751 3735 1579 1527 2536 299 1557 4722
6754, 81 230 117 192 133 83 69 212 577 104 2 137 435 168 530 369 194 114 213 105
6770, 34 107 41 230 67 213 4 294 173 2 178 577 166 105 395 369 261 1 530 104
6773, 25 224 47 81 19 152 102 1649 65 312 4442 756 406 4 889 397 2 2064 5061 710
6775, 3674 2 3936 210 173 1527 114 435 53 295 216 167 67 194 212 294 1279 162 459 530
6781, 25 42 19 110 230 178 435 530 166 309 194 114 839 125 396 73 272 284 22 404
6794, 34 107 42 41 80 110 67 117 224 192 47 69 4 167 178 212 1 577 2 395
6797, 230 67 192 47 69 4 294 577 2 322 137 530 309 194 213 105 839 73 129 232
6802, 81 67 192 167 178 212 577 104 395 137 114 105 396 73 272 284 442 404 382 529
6814, 224 192 47 69 4 178 212 1 137 435 530 309 194 213 105 839 396 73 272 284
6819, 230 47 83 4 178 173 104 322 168 309 369 839 125 73 284 244 382 529 5 506
6820, 110 67 192 47 133 167 178 173 294 212 1 577 104 2 322 395 137 435 168 530
6822, 83 294 435 1 173 395 125 261 213 137 114 807 38 369 396 272 604 442 22 73
6824, 117 4 577 104 137 309 369 105 129 382 185 38 807 437 763 124 76 225 604 48
6827, 42 41 102 230 67 192 69 4 178 173 212 1 577 2 395 435 168 530 261 309
6829, 83 2 395 435 530 194 114 125 73 442 529 53 97 397 86 459 225 48 636 118
6831, 18 42 19 230 224 192 47 83 178 173 1 322 137 435 168 530 261 309 369 194
6834, 224 83 167 2 395 309 194 839 125 272 284 404 53 807 97 402 397 459 76 636
6836, 107 230 67 69 224 167 294 166 395 105 125 261 213 137 530 807 272 839 129 604
6838, 47 212 322 261 105 839 284 442 5 22 404 529 38 185 437 53 97 763 604 225
6841, 83 167 2 166 309 194 114 396 129 442 22 506 53 696 225 604 48 419 669 171
6844, 110 224 47 133 83 69 167 178 294 1 166 309 369 194 839 396 73 272 284 129
6845, 80 81 110 67 117 224 192 133 83 69 4 167 178 173 212 1 2 322 395 137
6847, 41 80 110 224 47 173 294 2 322 395 435 166 261 309 369 114 105 396 284 129
6849, 107 41 81 110 67 117 224 47 83 69 4 167 294 1 104 2 395 137 435 530
6856, 41 81 230 224 47 83 69 167 178 577 322 395 137 168 530 166 309 369 213 105
6866, 102 110 81 173 369 212 2 294 137 168 166 435 322 530 261 104 395 114 529 185
6868, 435 166 261 309 369 105 125 396 272 284 404 529 185 38 53 402 162 763 696 604
6870, 701 5490 4126 4971 2 2802 5445 3231 2860 107 137 102 1474 5355 1996 2048 105 4017 25 5488
6871, 25 107 42 19 230 67 224 47 4 178 173 294 1 577 104 322 137 435 530 261
6875, 80 230 117 192 47 224 178 173 212 1 322 530 168 137 435 369 105 73 396 232
9338, 107 61 67 69 104 2 137 168 530 166 261 369 114 213 125 396 73 272 442 22
6880, 102 110 67 133 83 167 4 395 322 137 261 194 125 73 129 272 284 232 5 22
6885, 110 230 117 47 133 83 4 167 173 212 1 395 168 369 194 114 213 839 272 284
6886, 107 80 81 110 224 47 133 83 4 167 178 173 294 212 322 435 168 261 369 114
6893, 133 435 173 125 137 322 396 284 604 22 53 382 528 185 791 86 437 244 397 384
6895, 61 110 192 133 83 212 1 2 435 577 168 213 839 395 166 261 194 114 284 129
6896, 41 230 117 133 83 173 1 2 322 395 530 166 261 309 194 105 839 125 396 73
6897, 61 67 117 4 167 173 212 577 2 137 435 168 530 166 261 194 105 125 73 272
6898, 224 192 69 4 167 178 577 104 395 168 166 309 194 105 125 272 284 22 404 382
6901, 192 47 117 212 83 166 311 38 395 104 137 882 369 272 807 114 397 125 506 5
6902, 25 80 102 110 67 117 133 69 4 167 178 173 294 212 577 2 395 435 530 166
6910, 102 110 230 117 47 4 173 294 1 104 2 168 137 435 105 839 284 22 244 404
6912, 41 133 47 4 178 294 2 395 435 309 168 166 261 194 105 129 232 442 5 382
6924, 41 80 67 224 192 133 83 167 173 1 104 2 322 137 530 166 261 194 114 213
6926, 41 133 4 212 294 1 2 104 395 435 309 322 168 261 369 105 125 396 272 284
6927, 81 230 117 192 133 224 167 173 294 2 104 435 309 168 261 369 213 839 73 129
6928, 34 19 102 110 230 224 192 47 133 69 4 167 178 173 212 104 2 322 435 168
6929, 41 42 102 224 167 369 232 322 114 137 435 395 125 76 529 22 185 490 5 129
6931, 230 117 224 83 4 173 212 2 577 395 435 530 309 322 168 369 194 213 125 272
6935, 102 230 309 114 105 839 129 232 442 22 404 529 185 506 38 53 437 402 397 162
6938, 61 83 47 1 104 261 309 114 129 272 506 5 232 442 38 22 807 185 382 459
6940, 41 80 69 4 212 1 322 137 435 166 261 309 105 125 272 129 232 442 404 382
6941, 19 81 224 47 178 294 1 577 104 2 322 395 137 530 369 213 105 839 396 73
6943, 42 19 41 80 67 117 192 133 83 69 4 167 212 1 577 104 2 435 530 166
6946, 25 102 67 192 133 83 212 47 167 194 2 294 114 125 173 53 530 577 137 261
6948, 81 25 19 61 224 178 4 213 322 212 382 294 839 105 369 449 437 129 284 487
9350, 80 67 47 133 83 4 178 173 294 104 322 395 261 309 369 114 396 284 129 232
6950, 67 69 1 212 395 194 168 261 125 213 97 442 529 807 506 185 162 384 763 459
6954, 41 47 69 4 167 212 577 104 322 395 137 309 114 73 272 232 22 404 382 506
6959, 107 102 117 224 192 178 83 69 294 212 435 530 137 1 261 166 395 168 114 284
6961, 216 2900 1536 539 331 1561 210 510 2503 1524 541 567 302 282 3948 315 1530 3751 3670 2515
6970, 107 42 61 230 67 117 224 133 69 178 294 1 577 2 395 137 168 530 166 261
6972, 41 102 81 230 117 224 192 83 4 212 1 577 104 2 395 137 530 309 194 114
6974, 19 67 69 4 178 173 294 212 1 577 104 322 395 137 166 261 309 369 194 213
6977, 102 41 192 83 168 839 212 69 577 133 4 369 395 322 272 435 1 166 382 137
6978, 34 61 577 322 395 435 168 530 369 213 105 839 396 73 272 284 232 442 22 244
6981, 67 69 178 577 104 2 395 530 261 309 369 114 213 396 73 284 129 442 22 244
3895, 80 230 117 47 133 83 4 167 178 104 435 309 369 213 105 839 396 73 284 129
6988, 41 81 224 47 83 69 178 173 1 322 395 137 168 166 213 105 839 125 73 284
6991, 395 137 530 309 73 284 404 185 506 38 97 397 86 459 76 225 48 636 419 118
6993, 4878 42 4 194 102 224 425 69 435 490 654 129 350 22 114 382 185 244 757 691
7000, 139 107 80 230 67 117 133 83 178 294 577 2 322 395 435 168 166 114 105 839
7002, 42 41 67 117 192 83 69 167 178 173 294 212 1 577 2 322 395 137 168 530
7009, 4 577 2 322 435 114 213 125 396 284 382 5 807 124 696 225 419 118 65 528
7011, 25 41 81 80 110 224 4 69 47 133 167 530 137 395 2 322 166 114 369 839
7018, 19 107 25 81 110 230 224 4 178 47 173 167 212 1 435 530 577 194 104 322
7022, 41 61 110 67 224 192 69 4 167 212 1 577 104 2 395 435 168 530 166 309
7024, 139 25 42 41 80 102 110 67 117 224 192 133 83 178 173 294 212 577 104 2
7038, 425 2 42 4 2802 47 137 1112 171 397 406 67 1767 6 284 167 73 404 437 309
7042, 107 81 41 192 67 69 83 224 47 212 117 167 4 294 577 435 105 125 261 213
7044, 80 110 133 212 530 369 166 114 73 839 272 232 404 97 442 244 38 397 118 506
7045, 25 19 80 102 67 117 224 133 83 69 4 173 294 1 104 369 194 213 105 396
7046, 41 230 224 47 133 4 167 173 294 104 2 322 137 435 168 166 369 194 213 105
7048, 395 1 104 129 396 244 38 22 807 97 185 459 437 86 225 402 76 449 161 791
7060, 19 41 67 133 4 212 1 577 395 137 168 309 194 213 105 396 73 232 442 22
7064, 322 395 435 168 261 369 125 529 5 185 53 807 437 763 459 604 636 65 669 449
7071, 117 133 47 167 2 577 322 137 114 105 396 73 129 284 5 382 529 244 38 185
7072, 25 107 81 230 19 212 117 47 173 395 261 577 294 530 309 194 322 104 137 284
7073, 102 110 47 67 224 192 83 212 435 577 137 213 261 166 395 168 284 369 105 309
7075, 81 67 83 178 294 322 395 435 168 261 369 839 129 244 404 382 529 5 185 397
7079, 18 19 117 69 167 173 212 1 577 104 322 530 213 839 125 284 129 22 244 404
7083, 47 133 104 2 322 166 369 194 284 232 185 807 437 459 696 225 604 636 419 65
7087, 81 192 83 230 105 213 224 284 636 171 1095 22 69 396 152 395 577 369 168 449
7089, 47 133 178 173 294 212 1 577 104 395 137 168 194 213 396 73 272 232 244 404
7092, 61 230 67 117 192 69 4 167 178 173 212 1 395 435 530 166 309 194 114 213
