userid,foodid
5798, 567 566 282 423 1530 2033 3670 446 8 798 1719 219 1392 1427 747 2503 1851 210 769 841
5799, 25 451 1398 354 136 644 118 41 147 462 443 513 494 383 978 1608 269 908 994 620
5802, 18 139 353 473 574 331 348 798 1474 537 440 2195 111 265 82 282 330 530 1584 563
5805, 616 11 362 482 369 1051 346 1155 1306 17 741 769 938 2176 448 621 24 236 731 290
5809, 1492 954 1248 1016 721 1153 535 538 777 611 822 308 249 2145 3 908 1234 915 890 3773
5811, 484 327 611 1263 107 985 645 1697 364 1779 1202 1624 2225 376 397 963 888 520 419 891
5812, 708 8 274 331 347 1080 505 446 256 407 1943 1016 219 1398 223 1492 1206 1113 1299 346
5813, 209 293 549 19 274 25 1945 449 79 616 242 2208 2636 556 799 1263 1369 1996 448 295
5815, 838 229 408 867 247 282 209 615 1566 452 427 568 399 1553 1527 362 188 464 93 1084
5821, 41 44 513 14 293 815 978 418 994 2208 665 475 195 556 1369 1398 417 61 778 1042
5822, 2102 563 133 737 1705 845 674 1362 348 102 79 27 2387 2599 787 1261 132 1274 484 747
5823, 139 1300 1585 2054 384 468 762 2177 84 219 668 2000 3247 724 1033 837 938 899 1095 28
5824, 1335 42 334 609 907 266 662 719 1047 721 297 453 1283 1361 943 2009 107 1212 689 772
5828, 242 626 537 613 127 56 663 354 407 1238 625 889 664 837 358 170 225 413 2483 1598
5829, 42 24 200 269 152 61 469 919 487 908 1907 62 304 185 938 1294 2613 935 907 293
5830, 1299 355 1018 662 1155 61 1754 452 334 769 1274 609 211 290 2451 1756 376 2208 62 849
5835, 34 216 168 574 591 347 1294 291 350 337 331 109 1948 110 535 482 30 1740 1719 452
5841, 41 1924 1584 940 668 1650 211 1305 958 919 2626 934 787 2005 1405 155 1033 2164 1874 60
5844, 769 510 19 568 1335 302 567 973 838 346 2900 1298 446 218 315 2509 541 323 41 2503
5845, 916 229 2521 1294 755 2467 1288 501 769 1584 2233 1047 626 27 872 87 407 690 399 490
5848, 353 497 535 269 787 977 323 934 341 654 1979 620 1474 452 841 2031 180 1228 1096 229
9742, 938 17 626 247 348 484 620 613 828 2102 277 646 1315 918 580 358 161 534 56 1584
5851, 645 248 2053 820 273 346 845 888 451 611 1474 506 889 403 646 262 389 475 2020 381
8651, 82 347 41 277 556 812 282 94 439 597 708 690 24 3081 292 518 1365 940 340 3250
5856, 41 407 198 42 726 908 497 81 347 14 652 2624 624 1366 858 566 940 1256 356 1612
5859, 80 782 44 644 2195 308 935 173 613 60 664 207 1176 1478 636 904 898 535 918 1294
5861, 346 132 2197 1474 1234 397 606 1361 1584 1096 1206 1332 1047 755 954 291 1870 1021 188 741
5862, 8 25 891 453 709 2153 847 132 418 898 867 201 407 462 1361 403 1405 1264 888 383
5863, 755 353 845 439 837 219 1221 423 889 1042 393 556 105 1080 576 1553 1518 771 820 347
5867, 626 677 56 487 737 907 1206 1294 1085 537 2195 565 640 330 364 407 889 403 377 453
5869, 539 41 282 334 302 1584 118 568 2005 1536 1361 2503 93 110 1524 584 2515 910 2509 433
5870, 19 102 549 123 624 289 3027 277 754 407 353 719 1754 626 134 1298 2000 644 272 940
5874, 1754 357 334 985 2467 731 1134 60 2814 1694 453 229 1300 209 620 1042 531 119 433 618
5875, 891 218 407 324 136 81 908 863 409 240 249 625 269 532 539 1754 522 3670 228 2056
5877, 317 863 654 826 1205 1618 709 85 2208 330 638 618 3617 643 2549 347 368 2104 8 1051
5879, 60 19 1474 1669 246 1274 863 1205 1299 2467 1162 599 815 940 1061 1127 8 820 1155 1889
5881, 369 1082 90 1967 17 1907 1584 27 739 337 262 413 549 509 464 1576 180 80 22 71
5882, 107 662 259 327 1754 724 952 1008 971 413 1217 951 799 1234 4 721 1321 2054 396 152
5885, 34 25 395 2102 462 1660 230 721 394 938 1105 537 1300 3729 1754 355 445 262 595 468
5890, 1366 348 14 277 99 41 665 193 1042 1315 1105 453 248 748 522 475 132 1309 1618 1719
5891, 127 25 350 565 334 212 42 2197 263 665 835 475 915 1168 1206 17 1335 1264 1084 770
5893, 262 3586 93 2225 994 1399 256 1144 195 1042 769 357 778 380 1221 597 307 970 2102 440
5894, 355 102 2521 1 29 597 1096 1754 532 487 192 849 2613 11 2387 644 403 383 1967 247
5896, 904 1298 107 947 765 838 453 1527 439 6 213 828 1474 133 293 626 1719 1678 1335 1294
5900, 1168 2014 107 1264 1655 155 888 152 1154 170 94 664 44 772 293 1028 938 201 563 709
5901, 1256 81 1299 32 2864 262 1343 136 566 1748 200 1645 2233 963 423 584 45 1176 765 518
5902, 201 403 394 992 27 613 291 490 2229 487 899 557 726 863 33 518 62 265 1032 1645
5904, 807 350 19 403 940 464 274 482 399 96 442 3617 813 425 1934 253 709 104 943 771
5907, 228 1948 289 720 724 308 572 22 97 859 136 2613 1427 25 247 755 404 618 1153 1351
5910, 535 1452 755 291 643 134 616 83 1274 2005 475 97 2549 1435 2072 765 2292 1740 704 2145
5912, 609 219 2033 888 107 1288 28 2145 971 668 2225 691 1399 241 769 591 758 1240 907 364
5924, 107 209 858 8 765 302 326 2836 293 283 446 3 414 200 211 17 81 33 342 265
5928, 350 652 180 565 1095 899 1335 1415 935 198 233 109 765 606 644 576 690 1343 584 341
5929, 216 287 539 80 1740 179 1306 520 919 597 826 295 565 867 180 350 1566 947 455 943
5931, 44 1234 591 1740 2387 2550 1628 383 8 425 1113 2613 38 595 24 690 606 1624 324 179
5940, 1082 1411 1143 2120 2836 833 1144 1559 297 1274 377 1725 85 403 1392 992 1458 667 1608 1664
5941, 277 2102 2000 289 111 2225 638 1274 1598 719 291 126 969 334 509 124 2387 108 778 532
5942, 616 625 576 1408 762 1624 295 726 707 749 1996 645 1591 353 287 3210 899 17 951 3890
5943, 849 110 56 228 84 618 1411 52 3028 904 33 665 453 549 468 731 348 433 185 1526
5946, 748 229 757 407 1719 494 1728 147 312 532 274 1305 181 618 1935 198 2005 1315 1823 233
5947, 935 350 597 290 25 1470 233 175 858 668 985 2337 791 249 383 2458 1095 1728 2153 162
5948, 1151 1651 755 1470 38 936 2292 2281 230 799 556 1234 410 463 403 838 2277 487 597 425
5951, 938 235 1890 2145 754 580 350 1427 134 167 327 462 425 334 357 338 940 248 994 2085
5964, 240 82 302 342 1300 757 591 93 2208 246 1399 60 327 338 3571 1527 1851 611 317 2404
5971, 18 48 2033 354 501 1874 958 223 1405 1559 247 1470 427 904 473 109 970 1084 626 377
5975, 849 755 1071 293 181 1238 777 889 1127 2225 2177 838 417 198 630 943 1123 376 179 534
5977, 1398 618 2613 27 110 691 624 1080 1051 173 1907 826 907 846 25 102 394 2054 443 1587
5983, 107 52 720 1399 1585 330 207 3247 241 2225 392 2188 1105 327 624 969 511 468 249 1091
5989, 718 793 246 155 403 287 566 889 1650 638 1130 655 1773 1470 127 399 595 233 799 128
5990, 837 708 246 1932 217 677 640 1585 354 576 1351 910 580 170 1042 93 1470 644 1612 665
5998, 240 807 930 278 302 889 1917 1130 940 1264 93 899 365 2521 1095 1071 364 42 79 236
6011, 2000 846 1071 152 787 323 41 272 1651 451 530 346 287 1000 394 496 1834 453 376 122
6012, 1153 2000 293 253 341 413 2153 1853 259 1047 765 1274 403 719 179 1650 784 248 337 1298
6013, 216 19 82 837 2626 1369 537 198 889 867 643 84 1530 891 73 210 1153 291 295 930
6019, 107 242 754 646 717 417 1155 69 24 2 1398 535 1756 636 1085 511 821 338 207 347
6028, 41 353 1427 1228 837 1032 377 1343 218 645 530 1584 223 269 565 84 755 644 38 737
6029, 1153 17 88 537 1130 1315 646 690 828 451 175 30 625 209 247 915 2153 962 440 908
6034, 769 407 539 985 3028 741 443 409 85 1084 573 209 1584 635 1351 1412 1660 628 580 2864
6035, 1080 762 1405 604 726 577 96 260 2177 503 652 1102 317 938 274 1624 1264 1205 136 1306
6037, 132 139 3028 441 11 1028 668 112 646 2864 545 1527 413 1585 1940 978 217 1118 1248 677
6038, 441 18 12 139 580 246 433 41 256 2053 1046 1471 748 1478 793 73 973 407 1822 787
6040, 107 198 654 2626 1084 754 721 2281 242 646 565 342 276 110 27 1365 468 12 408 122
6041, 1084 476 709 985 87 616 122 152 235 338 96 179 899 1600 2237 383 1221 756 213 5032
6047, 14 630 799 1804 2014 274 838 2000 708 1559 201 2467 277 952 1061 1300 2102 899 1261 518
6048, 616 337 1585 427 1874 2730 219 1238 513 1424 755 42 2384 464 969 19 1306 1362 1095 1398
6050, 1294 1948 1411 1369 413 863 2000 2005 181 584 1335 1256 1212 1715 978 1205 1427 47 1362 1006
6051, 755 1907 549 640 441 179 1096 1651 56 1924 90 211 1006 497 708 846 273 1411 534 518
6056, 2613 1228 761 484 1085 994 624 616 532 741 501 71 211 858 436 463 29 346 274 307
6058, 757 147 888 219 663 274 1584 616 1651 737 330 2281 295 1932 509 1261 462 618 936 452
6066, 25 42 122 918 1234 327 2020 867 127 645 625 291 354 534 2733 630 556 453 2053 1780
6069, 2033 611 198 646 1678 357 1096 28 787 1853 749 1288 443 1256 413 170 113 1967 41 2549
6070, 107 828 620 1238 80 425 709 291 289 1362 52 845 272 1274 528 782 65 469 1669 643
6079, 455 394 1645 793 1740 193 1154 369 1669 606 2331 643 228 1660 407 1399 418 1797 837 985
6081, 346 452 102 689 1113 513 263 537 1212 201 598 494 403 1365 1082 807 443 81 2254 99
6083, 1586 934 1608 837 2576 1585 643 651 609 1294 1221 475 769 777 1715 162 820 971 741 8
6086, 689 1096 2225 130 846 707 1891 710 18 119 1264 317 501 1599 652 1398 403 847 2122 3028
6089, 330 940 3617 1238 147 858 113 611 846 503 2836 1408 206 1853 204 1823 1834 1016 71 2000
6091, 846 1492 181 1046 87 376 259 1335 201 453 11 2292 2225 992 951 2490 1298 606 443 504
6092, 18 1669 501 218 762 1274 591 61 771 749 919 2102 376 2277 69 952 535 62 1719 67
6099, 1907 453 473 376 11 1352 1398 249 1349 1134 838 276 2864 230 2613 2897 778 776 606 766
6100, 34 566 846 549 1044 369 350 1300 229 99 346 1206 323 211 765 626 126 1599 348 530
6101, 537 87 211 193 1162 565 630 308 940 16 1176 2225 690 847 247 606 591 724 334 253
9205, 597 501 1256 958 1299 147 1935 2602 2225 338 1492 618 126 392 977 748 624 468 1 11
6110, 1306 1359 340 2089 1134 918 982 567 769 3081 409 815 613 229 835 282 935 175 1574 1392
6117, 407 1080 776 443 689 1134 80 249 1660 25 1315 3 1076 1584 41 1624 497 842 841 277
6118, 34 107 403 25 1924 755 189 482 307 1628 2392 2005 475 1362 776 462 1452 1403 381 1834
6123, 626 217 847 1351 87 867 2392 618 537 943 132 640 24 2956 611 1298 109 1694 1587 12
9213, 468 212 42 102 915 1669 1202 304 235 1096 1719 274 994 1411 276 448 710 616 668 289
6132, 1650 217 107 350 1398 34 1618 1740 1119 947 858 1628 3 403 799 56 777 353 2521 2613
6134, 102 353 1734 828 537 167 442 815 842 2836 417 691 122 2137 194 1256 769 108 188 1361
6135, 556 532 815 2000 842 1907 442 80 403 668 2102 357 1628 2195 61 1740 1518 858 535 2225
6143, 217 290 663 3617 99 1234 1907 408 61 484 42 828 248 244 175 451 107 584 807 535
6146, 2020 96 109 646 394 1362 269 1234 534 1967 2605 778 441 2167 2160 828 352 30 1399 1705
6147, 307 958 726 475 591 67 439 242 1728 1754 954 663 1018 1907 837 915 323 522 973 628
6150, 61 334 2613 450 609 907 198 113 1071 2020 12 24 916 433 640 364 3727 545 179 628
6154, 269 1234 247 889 891 180 211 266 441 1624 27 450 1105 3210 201 364 346 2053 175 915
6158, 907 30 616 193 1127 364 1445 323 25 1176 784 346 772 595 1309 60 838 654 2197 513
6160, 821 1618 1651 3 1754 1113 2005 707 513 2054 1206 704 38 626 1719 110 1154 849 362 630
6161, 99 537 1051 845 413 1967 1907 1228 934 1095 14 307 346 1365 2302 951 709 1891 994 958
6162, 919 33 584 846 556 1082 407 637 636 1366 890 1427 233 1343 102 628 2602 645 721 106
6164, 27 342 518 136 1113 1761 3586 637 414 778 838 407 1427 509 1352 439 348 1624 1046 563
6165, 522 25 229 1948 514 2900 867 690 538 3028 1221 613 539 1694 1359 803 210 273 88 2503
9861, 34 1660 2 200 613 637 11 938 452 545 443 1705 181 1754 1728 611 126 347 259 287
6172, 1891 248 436 102 217 1315 1343 565 341 1051 246 637 266 1206 446 346 423 327 312 613
6176, 907 42 1044 1205 27 1119 1669 638 188 643 41 1651 616 1660 2177 1399 394 1304 778 815
6178, 935 482 708 1907 179 918 277 940 353 574 70 1924 798 731 462 1162 1125 1948 273 839
9222, 80 504 1238 218 938 821 1697 192 327 947 433 38 346 1452 1650 1474 166 1907 2000 118
6186, 1719 826 2195 1399 812 28 246 302 534 1256 358 330 283 68 305 2730 468 754 277 708
6196, 936 1033 1082 323 762 766 1559 1403 969 707 1134 443 1221 2271 259 3238 453 2292 767 3729
6198, 1205 611 1365 777 1405 2085 524 2197 388 465 1309 262 219 1650 549 192 42 80 397 769
6204, 1719 425 293 777 954 620 1238 1274 532 2177 33 845 1552 223 1144 263 2153 668 383 2000
6205, 42 19 889 668 131 1399 580 1427 249 155 124 170 1205 162 501 859 132 418 364 338
6211, 566 2521 427 1719 119 96 25 330 364 574 2626 1234 423 1924 56 689 307 350 1728 1066
6217, 19 11 99 654 970 107 1650 720 509 1205 1935 921 726 1618 201 462 7 992 293 1907
6219, 414 246 407 1398 1586 846 696 1697 645 94 272 180 563 342 277 2225 838 769 198 870
6227, 921 425 126 947 212 537 1470 1719 664 1256 707 266 99 882 1228 1134 1453 423 170 2576
6231, 18 566 453 324 408 1071 28 118 224 584 1028 513 223 549 898 646 404 493 524 198
6232, 139 1 907 2613 1728 259 110 443 1398 338 1315 376 1096 2254 81 248 323 212 777 2549
6240, 1335 291 233 1965 858 689 2292 737 645 638 469 14 2602 963 1333 1492 1585 341 2056 3081
6241, 1907 246 606 277 179 1366 1315 888 364 291 1047 3027 155 403 82 402 384 8 497 898
6245, 2521 576 1362 769 362 1399 1392 620 1870 838 427 1082 1153 1585 2252 56 867 828 689 1342
6246, 34 25 778 739 334 33 771 452 545 1492 242 1452 1000 496 1369 2053 891 708 233 1046
6250, 107 41 776 654 423 131 1427 611 1967 726 504 194 1205 113 394 435 1351 207 1924 195
6259, 1804 1530 615 1113 982 1083 377 417 134 565 3250 1822 340 293 539 562 510 1151 327 56
6265, 330 216 240 283 505 828 409 380 618 53 943 2195 331 68 1155 1288 19 1943 22 446
6268, 34 33 842 821 468 951 295 110 266 1694 463 2602 224 652 60 1176 355 1754 384 1362
6269, 1365 2233 616 94 219 28 233 410 170 1470 763 1369 618 2626 652 2331 1451 689 113 1238
6270, 388 127 1018 44 663 334 1740 2549 595 2254 1628 3247 751 1082 1402 2177 24 1168 1210 2613
6272, 41 668 407 308 451 1361 1315 537 248 209 380 413 240 643 1553 464 425 1655 348 1569
6275, 1300 188 2153 35 2521 1907 109 1728 494 606 1082 441 2102 1105 3586 2302 259 102 2864 131
6276, 2102 287 971 1403 643 1948 1000 2642 1051 1552 19 1874 452 439 1365 1084 969 2292 726 90
6277, 19 618 845 107 1470 1205 1261 403 133 68 1084 347 404 134 273 484 445 731 1476 636
6278, 771 1365 439 704 2233 1678 113 907 1335 162 1697 953 2188 1176 198 2225 368 213 242 1843
6281, 233 1935 425 1645 566 799 70 2826 443 1779 518 1080 1111 674 353 769 123 404 266 1991
6282, 2602 1474 910 1299 1586 828 475 618 274 611 109 776 591 934 826 1091 963 769 1288 936
6284, 1306 1365 1205 584 1095 232 620 1361 709 668 762 209 41 453 392 652 828 898 761 2252
6287, 17 936 664 2000 773 1403 1365 193 503 1445 307 994 1002 779 453 755 455 350 241 1458
6289, 42 755 448 162 1853 849 307 2613 102 644 476 548 482 392 812 643 2467 3 640 1185
6293, 80 630 815 584 1411 1719 248 67 1006 720 606 822 294 45 973 899 30 837 52 262
6294, 42 289 41 1719 1041 919 891 262 2000 67 2177 1559 2864 625 266 1206 654 398 1359 384
6296, 613 94 943 2102 407 293 253 667 664 497 630 152 1403 468 3124 211 6 1096 518 2626
6300, 246 198 207 731 380 1697 766 910 2636 155 1096 858 820 1891 845 919 87 1612 377 2602
6301, 124 468 249 209 576 626 904 346 409 1532 1130 123 1411 718 1169 2102 1694 2120 2730 724
6305, 915 2550 1288 17 838 218 1300 1096 537 1889 497 180 724 248 2033 503 611 291 2053 453
6307, 358 451 556 1044 846 2467 935 2 677 2195 1470 630 363 1553 350 51 1399 8 168 3586
6312, 549 782 2225 616 1365 3438 468 29 32 475 1427 1113 33 8 584 2005 308 1300 484 1705
6314, 18 1924 348 776 41 242 751 837 994 1804 1740 1008 1445 820 383 1518 56 898 2549 638
6315, 80 741 609 943 1155 973 122 459 2145 81 105 889 289 1719 256 484 1748 669 468 511
6318, 41 566 842 80 475 1155 936 395 1047 1119 2258 741 3378 1628 125 1096 1210 737 645 548
5149, 973 407 762 2602 630 963 14 1822 644 2190 1333 246 713 346 229 2404 2723 548 1332 700
6320, 139 179 200 217 433 899 3027 124 451 29 1294 439 626 334 908 425 691 256 1151 376
6324, 99 308 1299 2225 453 907 888 123 289 2054 815 1398 496 399 640 29 1559 935 407 2026
6326, 17 289 413 537 27 12 2233 464 105 453 2292 338 414 2120 209 522 228 7 1678 701
6328, 1335 8 473 290 1096 2120 762 152 649 12 784 949 898 170 1874 1143 1051 1018 476 518
6330, 347 514 302 520 645 451 963 331 315 731 513 229 943 446 798 891 838 568 1333 1264
6331, 139 155 3617 1405 1084 1660 899 1669 690 1304 645 1263 133 534 241 29 1261 118 2626 348
6340, 574 664 304 2033 42 216 62 210 287 2566 1527 576 891 1261 497 369 118 2225 295 568
6345, 376 1080 44 898 1492 846 383 1470 1032 408 392 1153 665 8 61 308 863 640 404 201
6346, 771 846 2490 475 891 769 609 985 755 626 1891 1586 537 362 1162 754 1924 1113 122 289
6347, 640 392 1306 94 1095 514 455 1304 1080 2292 572 628 381 2177 362 346 493 611 257 1084
6349, 25 7 1095 1452 1628 266 28 638 2521 24 970 1660 341 83 707 88 41 419 2704 724
6352, 1113 2000 821 414 2864 443 731 1405 427 136 689 4365 425 362 2153 621 2847 12 509 476
6353, 42 394 242 110 403 19 338 821 707 969 1210 1552 1151 455 782 290 643 180 204 17
6355, 1458 496 549 1162 1948 160 241 193 1105 971 443 1352 1294 2836 324 1080 162 994 1932 2861
6356, 1628 107 936 721 769 821 246 765 179 2550 468 845 263 2281 41 465 2085 327 388 618
6358, 425 139 1585 849 838 473 644 952 263 969 1948 837 130 1740 96 971 769 445 718 29
6360, 1105 1221 2005 1660 919 407 1217 535 30 1382 1591 452 3 362 293 1719 1250 3139 1176 260
6364, 291 1228 837 274 539 936 1474 899 867 2292 1105 188 1691 2208 1151 84 520 339 2233 907
6366, 262 644 2467 1907 198 1151 813 755 1155 1660 2176 1618 146 756 635 584 2292 1362 838 1411
6374, 452 497 845 509 207 109 443 30 904 782 87 317 1151 1470 330 1261 1645 468 787 756
6376, 34 17 663 317 668 545 403 985 48 620 821 1948 109 394 127 1474 44 888 5 1585
6385, 721 677 1205 867 1202 822 309 376 565 241 1585 2167 348 396 342 1945 1046 573 248 1705
6387, 34 188 776 17 350 384 710 787 194 423 769 595 1748 1032 337 417 1256 274 747 1427
6391, 96 262 99 382 708 235 813 1697 1853 2225 643 1134 665 826 1889 2026 2233 48 134 841
6402, 80 2613 350 94 2208 2836 534 425 452 53 44 2020 1240 539 970 906 654 837 293 41
6408, 609 425 473 355 1127 1365 41 256 1256 1306 338 741 749 952 2802 1162 194 754 408 27
6409, 25 765 139 943 1452 616 403 1793 81 1585 427 192 1470 84 863 228 179 253 1599 2292
6412, 107 12 427 620 181 69 323 384 1212 418 1155 518 761 1366 408 1349 755 65 556 1248
6413, 664 1300 1288 61 1249 2549 1154 468 1452 708 1645 611 1168 810 1250 266 260 597 1210 637
6415, 772 211 462 427 2026 207 580 1398 334 849 2033 820 915 1598 798 1635 468 204 887 1996
6417, 822 858 1168 289 170 889 577 710 595 756 1176 663 720 919 136 888 1042 798 383 954
6418, 18 838 34 139 574 433 229 295 353 1359 1584 317 56 510 123 331 398 620 613 241
6421, 76 452 899 1113 1618 640 755 940 858 1210 218 11 545 453 606 2281 166 741 263 2102
6422, 1304 907 1162 755 1176 348 1248 977 455 188 1492 2387 1134 1584 2208 1932 2053 1185 1948 2814
6427, 80 1113 669 312 33 724 563 2802 934 308 355 1470 815 414 889 364 1694 720 136 518
6433, 1691 940 392 25 2000 1155 898 423 334 2102 346 1452 297 289 662 249 573 1427 963 293
6434, 34 94 19 219 25 131 969 1761 354 494 350 556 17 1576 935 287 249 2120 654 392
6437, 762 2387 42 493 915 1352 584 595 2268 621 618 108 204 2000 304 748 119 3692 29 1349
6439, 2602 1719 3617 969 1628 354 549 194 414 534 1924 910 408 904 201 8 3586 168 283 93
6441, 1352 2613 134 42 230 1470 273 1274 771 640 1618 262 664 618 2225 225 1176 362 1740 2160
6442, 919 1628 1697 209 1399 462 530 81 293 2626 1315 1238 904 625 383 394 3145 443 12 249
9267, 1924 677 954 1205 1780 845 2000 613 822 2145 2730 1493 776 1804 2033 274 756 2014 113 518
8671, 710 443 867 436 838 304 539 210 882 1527 1130 179 282 99 510 1561 76 73 620 302
6456, 330 1719 577 2550 1315 504 1853 41 969 815 155 664 821 762 1135 1403 33 1669 244 1651
6458, 107 25 455 376 126 27 1082 83 417 1691 324 244 246 1185 414 44 1584 2153 847 1728
6464, 253 34 25 1553 139 1359 748 383 626 613 248 1470 899 398 223 106 433 180 392 354
6467, 721 616 376 947 755 1151 1228 201 4 132 918 1366 1705 2864 573 1624 1777 341 1761 445
6470, 1096 2005 259 2467 445 389 1042 1288 347 194 291 81 741 383 501 1185 388 2602 918 898
6473, 566 1661 595 1750 1518 690 1366 272 350 1134 1618 891 563 826 798 2145 1740 1136 1256 494
6479, 19 25 14 217 613 380 484 2864 180 117 83 27 5 1095 1134 535 867 127 1837 863
6481, 1153 1205 2613 38 276 1907 90 123 93 1298 958 2549 418 193 108 1650 247 122 2618 403
6485, 248 17 147 350 640 935 266 969 566 2302 2605 346 563 253 180 820 731 3019 6 890
6487, 772 102 25 626 209 739 132 1153 312 1238 383 971 821 1492 532 1248 394 1403 235 1837
6488, 888 847 645 907 606 1162 274 455 1228 29 2102 590 630 935 1492 700 206 628 813 1234
6489, 591 863 936 317 522 769 73 1294 958 213 807 501 755 719 217 1096 772 1719 1162 1288
6494, 274 847 777 496 107 94 664 2020 211 841 625 1051 915 947 1127 88 494 1261 5032 1924
6496, 1335 1536 315 282 867 568 645 891 1501 1095 2509 2268 771 643 2503 642 615 242 537 45
6501, 778 355 1298 971 904 595 663 44 1660 1834 2331 354 175 181 637 837 93 1051 2626 606
6513, 132 2730 3586 21 287 108 1212 943 364 323 1361 147 935 2602 663 1202 592 273 599 3247
6517, 102 42 107 645 644 1719 2602 384 233 440 45 482 756 918 348 229 450 3247 465 971
9279, 751 451 888 289 2271 242 425 1084 19 1907 773 24 1234 701 1176 640 198 2233 129 835
6524, 42 921 482 484 689 826 765 1298 1228 1618 3 1651 1042 2550 235 577 417 2613 772 595
6527, 2153 348 606 293 353 720 2000 918 1179 509 417 2197 1256 936 1218 287 423 2252 1715 1587
6531, 34 44 654 396 334 473 899 242 821 475 337 1008 778 707 1474 377 265 262 1294 870
6532, 1365 2521 136 1719 501 44 963 646 497 291 90 620 606 43 440 73 327 266 837 1071
6539, 626 295 982 1041 1359 246 480 1315 1483 908 249 2089 265 1127 248 2109 1872 127 939 453
6546, 175 847 249 888 1153 307 96 791 2053 473 337 322 1274 1470 14 1091 256 1288 906 3729
9283, 1105 81 837 938 181 1306 2225 2005 1948 908 1408 2056 3247 1294 1405 1532 707 188 501 1221
6553, 1754 1628 1051 247 2085 2292 1084 2005 1162 403 899 198 7 464 565 616 263 125 1042 1151
6560, 1924 2208 820 591 1661 304 1403 52 1853 2602 621 782 531 918 628 919 771 947 453 364
7921, 107 80 110 118 45 1470 47 906 826 213 194 427 1452 462 644 62 1071 1996 1352 269
6570, 977 606 1585 139 595 1221 269 107 229 1162 936 295 408 1618 565 1 712 287 364 445
6579, 317 11 771 765 1264 813 606 1474 88 342 2026 2215 240 2550 223 772 899 383 80 1206
6580, 992 2836 2826 726 940 381 117 44 1080 330 291 246 1352 353 1134 969 35 978 407 452
6587, 27 427 451 1155 518 464 290 1761 1130 2605 1924 330 295 691 274 888 2120 352 463 1006
6595, 277 563 539 1566 513 436 1524 1130 331 982 1088 2491 615 664 93 240 427 3670 33 463
6601, 597 815 290 211 1044 630 889 907 2814 1299 958 611 2602 417 436 847 363 206 921 1740
6603, 1261 346 482 193 1399 2387 93 1628 849 597 1728 1470 1127 683 1650 1608 86 1691 518 1264
6604, 211 2005 1 294 611 503 918 24 38 643 1146 654 134 170 168 362 276 501 308 223
6606, 25 1084 2085 1754 772 1694 1154 147 440 580 1343 102 1299 496 1837 242 161 7 1051 1091
6609, 2602 25 217 576 348 677 1294 272 891 218 85 518 228 1804 1907 358 958 1612 289 468
6610, 837 1153 110 119 888 439 863 1304 219 952 2467 611 537 618 362 253 178 355 730 277
6611, 1044 99 217 427 1315 277 741 117 2215 690 246 1205 293 606 899 80 90 2160 7 513
6618, 25 1834 1044 1084 1890 427 108 904 644 1945 1586 12 2176 425 635 958 440 609 668 1012
6619, 1618 1405 201 25 1940 756 718 771 504 1458 1309 1399 369 2472 2020 14 229 761 2176 290
6620, 1618 3166 1452 60 408 1779 256 317 762 198 1155 1773 724 497 1205 1185 618 726 484 376
6621, 640 122 563 838 2153 985 1105 973 263 147 155 462 450 445 1967 1091 771 1948 858 2102
6622, 1095 921 90 2005 665 812 211 919 2626 591 916 2521 33 828 122 330 940 545 453 509
6629, 463 27 611 2521 1306 188 2642 348 2177 690 473 2252 87 93 1113 1151 837 1283 674 307
8677, 229 613 668 1153 1071 756 391 1351 1754 1051 636 1000 2814 443 1924 1780 664 939 475 977
6638, 1940 782 30 534 136 1088 174 540 1536 1734 568 748 1028 418 1221 331 700 1405 2613 1967
6643, 1155 61 1105 380 53 152 1492 229 473 71 1907 1283 242 223 1264 665 1586 147 2033 756
6653, 2626 654 445 496 1084 80 1398 626 125 1853 2208 669 323 821 720 947 341 455 1680 17
6655, 907 246 247 1096 611 1012 497 651 1095 90 1470 815 403 2197 465 294 1392 764 520 56
6660, 42 248 970 646 969 1206 846 1162 102 2054 173 973 1288 841 179 690 915 25 413 161
6662, 1536 567 56 919 611 79 1566 1392 583 189 1501 263 446 291 1734 1333 904 569 867 1452
6668, 626 228 1427 327 289 350 849 170 451 518 246 2387 455 73 453 382 528 646 1470 584
6672, 1221 1306 1095 42 229 940 1294 427 274 8 726 1047 295 1740 1151 289 399 576 2056 60
6673, 107 105 25 1288 1134 81 509 134 348 1891 665 127 1996 1967 212 1091 1618 1205 73 133
6676, 41 87 414 302 618 1398 645 171 1264 930 1130 327 326 1256 793 1155 2549 240 204 283
6680, 469 287 147 87 690 769 2195 171 269 891 1153 209 160 1907 1288 625 606 358 847 563
6684, 1300 209 1042 599 662 1427 1559 1599 28 1451 813 330 1753 388 217 1284 277 2602 566 793
6686, 42 139 381 1168 1306 973 1274 534 71 1113 1176 443 397 118 1044 748 1628 538 665 219
6694, 160 616 1238 425 1155 620 1748 355 1891 1660 2602 1071 353 626 530 109 1294 1628 413 938
6700, 566 403 122 748 821 719 17 443 350 907 230 1294 2826 84 462 155 777 1478 1940 1032
6701, 247 643 1398 556 1492 418 341 28 1651 872 628 847 645 977 423 114 664 96 863 451
6702, 107 3 1719 841 445 625 453 357 417 1748 645 1082 493 443 181 439 741 212 86 346
6705, 475 338 453 2195 2233 427 414 497 377 938 381 772 132 532 1705 1154 1082 1655 442 147
6707, 25 102 2467 1399 41 690 621 1586 593 654 616 563 2167 368 451 891 1405 649 820 42
