userid,foodid
5875, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5877, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5879, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5881, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
5882, 139 67 69 212 402 8 107 96 168 102 125 1162 382 309 1369 19 611 41 308 32
5885, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5890, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
5891, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5893, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5894, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5896, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5900, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5901, 139 107 69 67 402 168 8 309 96 1162 102 41 376 125 308 442 1369 210 611 212
5902, 139 67 107 69 8 402 168 96 212 1162 125 102 1369 611 382 442 308 41 309 32
5904, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5907, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5910, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5912, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5924, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5928, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5929, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5931, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5940, 139 67 107 69 402 168 8 96 1162 309 212 102 41 125 442 611 1369 376 308 210
5941, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5942, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5943, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5946, 139 67 69 212 107 402 8 96 168 102 125 1162 382 309 19 1369 611 41 32 308
5947, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
5948, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
5951, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5964, 139 107 8 168 102 67 442 96 402 308 309 125 210 1162 69 1369 376 611 425 261
5971, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5975, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
5977, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
5983, 139 67 69 107 402 8 168 96 212 102 1162 19 125 309 382 1369 611 41 442 376
5989, 139 107 69 168 402 96 442 308 8 41 309 67 376 1162 611 125 117 1369 212 166
5990, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
5998, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6011, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6012, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6013, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6019, 139 67 69 402 168 8 107 96 309 212 102 1162 125 41 19 611 1369 442 376 382
6028, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6029, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6034, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6035, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6037, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6038, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6040, 139 67 69 402 107 212 8 168 96 125 1162 102 309 382 41 1369 611 19 308 442
6041, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6047, 139 67 69 107 402 8 212 168 96 125 1162 102 382 1369 611 309 19 41 32 308
6048, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6050, 139 67 107 69 402 19 168 8 96 309 1162 125 212 41 102 376 442 611 210 1369
6051, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
6056, 139 67 107 402 69 168 8 96 1162 442 102 125 210 41 376 308 611 1369 309 212
6058, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6066, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6069, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
6070, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6079, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6081, 139 67 69 107 402 8 212 168 96 1162 125 102 309 41 382 1369 611 19 442 376
6083, 139 67 107 69 402 8 168 96 212 1162 125 102 309 19 1369 41 611 382 442 376
6086, 139 107 19 402 69 67 96 168 8 212 309 442 210 1162 376 102 308 1369 125 41
6089, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 611 19 41 442 308
6091, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6092, 139 67 69 402 168 309 308 212 376 41 96 107 442 8 1162 210 166 125 611 261
6099, 139 107 67 8 168 69 402 96 1162 125 442 212 611 1369 102 41 425 309 210 382
6100, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6101, 139 67 168 402 309 69 8 41 96 442 308 1162 107 125 210 212 19 1369 382 376
9205, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6110, 139 19 309 168 402 102 442 210 67 308 376 8 18 39 96 41 107 1162 125 261
6117, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6118, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6123, 139 67 69 107 402 8 168 96 212 1162 125 102 41 611 309 1369 382 442 376 32
9213, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 32 308 41
6132, 139 39 19 168 402 309 442 67 308 212 69 1162 210 18 376 261 435 125 41 96
6134, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6135, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6143, 230 102 802 41 402 376 425 8 22 32 69 776 574 309 613 96 210 201 1536 719
6146, 139 67 69 402 168 8 107 96 1162 212 309 102 125 442 19 1369 611 382 41 308
6147, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6150, 139 107 168 309 402 69 8 96 210 102 1162 19 67 442 376 308 125 41 1369 611
6154, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6158, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 611 41 19 442 308
6160, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6161, 139 102 212 402 309 19 41 69 96 168 8 67 308 442 107 376 125 1162 166 1369
6162, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6164, 139 107 67 69 402 168 8 96 1162 212 125 442 611 1369 19 41 102 309 308 382
6165, 139 107 19 309 69 102 402 168 210 8 125 32 96 574 308 442 117 1162 67 41
9861, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6172, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6176, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6178, 139 67 107 168 402 8 69 96 1162 41 442 309 102 125 611 376 210 1369 308 212
9222, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6186, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6196, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6198, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6204, 139 67 69 107 402 212 8 168 96 1162 125 102 309 382 1369 19 611 41 308 376
6205, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6211, 139 19 309 402 69 308 212 102 210 96 168 435 107 382 1162 442 166 125 376 8
6217, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6219, 139 67 69 107 402 212 8 168 96 1162 125 309 382 102 41 1369 611 308 442 376
6227, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6231, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 41 308 32
6232, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6240, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6241, 139 67 69 212 402 8 107 96 168 125 1162 102 382 309 1369 611 19 41 308 32
6245, 139 107 309 402 102 166 67 96 69 168 210 442 8 376 1162 212 125 308 41 435
6246, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6250, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6259, 139 110 309 69 41 402 212 67 166 168 96 8 107 308 1162 442 376 125 435 261
6265, 139 67 69 107 8 402 212 168 96 1162 125 309 102 382 41 1369 611 308 442 376
6268, 139 67 69 107 402 212 8 168 96 1162 125 102 309 19 382 1369 611 41 376 442
6269, 139 67 69 107 402 8 212 168 96 1162 125 102 382 1369 309 611 19 41 32 442
6270, 139 67 69 107 402 8 212 168 96 1162 125 41 309 102 382 611 1369 19 442 376
6272, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6275, 110 139 309 19 212 308 1162 96 218 69 125 166 41 382 402 67 376 168 435 8
6276, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6277, 139 67 107 69 402 8 168 212 96 1162 125 102 309 382 1369 611 19 41 308 442
6278, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6281, 139 67 69 402 107 8 212 168 96 1162 125 102 309 382 1369 41 19 611 442 308
6282, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6284, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6287, 19 309 102 308 168 125 212 402 435 530 210 96 807 69 166 529 41 442 376 139
6289, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6293, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6294, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6296, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6300, 139 67 69 107 402 8 168 212 96 1162 125 102 309 41 382 1369 611 442 376 308
6301, 139 309 69 168 402 107 67 102 8 96 212 1162 376 125 41 308 442 166 210 1369
6305, 139 107 402 67 168 309 69 41 96 8 1162 376 102 442 210 308 611 212 125 1369
6307, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
6312, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
6314, 139 67 69 402 107 168 8 96 1162 125 212 41 309 102 611 442 1369 376 308 210
6315, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6318, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6320, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6324, 139 107 168 402 67 309 8 69 96 1162 19 442 125 308 41 212 210 376 1369 611
6326, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6328, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6330, 139 39 402 67 19 168 442 210 41 376 80 69 117 308 107 1162 96 125 611 212
6331, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6340, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6345, 139 67 69 212 402 107 8 96 168 125 1162 102 382 309 1369 19 611 41 308 32
6346, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6347, 139 67 69 107 212 402 8 168 96 1162 125 102 309 382 1369 611 19 41 308 32
6349, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6352, 139 67 107 69 8 402 168 96 41 1162 212 125 309 102 442 611 1369 376 308 382
6353, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6355, 139 168 308 402 166 107 435 309 96 69 212 442 117 376 73 210 8 1162 611 1369
6356, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
6358, 139 67 69 107 402 8 212 168 96 1162 125 102 309 382 1369 41 611 308 442 19
6360, 107 139 309 210 402 442 308 69 110 376 435 168 96 67 1162 425 261 41 1369 80
6364, 139 107 309 402 168 102 67 41 8 96 69 1162 210 376 442 19 308 125 212 166
6366, 19 139 107 402 210 425 168 69 1162 67 96 442 125 376 308 8 41 117 80 611
6374, 139 67 107 69 8 402 168 212 96 1162 125 102 309 382 41 1369 611 442 376 308
6376, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6385, 308 19 402 435 168 210 102 22 125 442 67 1162 212 218 309 529 96 69 1369 8
6387, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6391, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6402, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6408, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6409, 139 67 107 69 402 8 168 212 96 1162 125 102 611 382 1369 442 41 32 19 309
6412, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6413, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6415, 139 67 107 402 168 8 69 96 309 41 1162 102 125 442 210 376 212 611 1369 308
6417, 139 107 19 67 402 168 309 69 1162 41 96 210 8 442 376 212 125 308 611 1369
6418, 139 67 69 212 402 107 8 96 168 125 1162 102 382 309 19 1369 611 41 32 308
6421, 139 67 69 107 402 8 168 212 96 1162 125 102 382 1369 611 309 19 41 442 308
6422, 139 19 107 67 102 402 309 376 41 168 1162 69 96 308 125 442 210 212 611 8
6427, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6433, 139 67 69 107 402 8 212 168 96 19 309 125 1162 382 41 308 1369 442 611 102
6434, 139 69 110 309 41 67 402 107 212 210 376 442 8 168 96 308 435 1162 117 261
6437, 139 67 69 402 107 212 8 168 96 1162 125 102 382 309 1369 611 41 308 32 442
6439, 139 107 67 8 69 402 168 96 41 1162 102 210 125 442 309 212 1369 611 425 376
6441, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6442, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9267, 139 107 168 41 402 67 376 69 8 442 96 210 308 1162 309 611 125 1369 117 80
8671, 139 67 69 212 402 107 8 96 168 125 1162 102 382 309 1369 611 19 308 41 32
6456, 139 107 67 8 402 168 69 96 1162 125 309 19 102 212 442 41 611 1369 210 382
6458, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6464, 139 69 308 402 442 67 212 168 41 1162 96 309 210 107 125 261 376 8 435 1369
6467, 139 107 309 168 8 402 1162 425 96 67 69 102 210 125 376 442 19 1369 611 32
6470, 139 67 69 107 402 8 168 212 96 1162 125 102 309 382 41 1369 611 442 308 376
6473, 139 67 69 212 402 107 8 168 96 125 1162 102 309 382 1369 19 611 41 308 32
6479, 139 107 69 67 8 402 168 96 1162 102 212 309 125 382 1369 442 611 308 210 41
6481, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6485, 139 67 107 69 402 8 168 96 212 1162 19 125 102 309 611 1369 41 382 442 376
6487, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6488, 139 67 107 69 8 402 168 96 1162 212 125 309 41 102 611 1369 442 376 382 308
6489, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6494, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6496, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6501, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6513, 139 107 309 402 8 69 102 96 168 41 210 442 308 125 67 212 376 1162 1369 425
6517, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9279, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6524, 139 67 69 107 402 8 212 168 96 102 1162 125 309 19 382 1369 611 41 376 442
6527, 107 19 309 102 425 402 435 1162 376 96 210 125 117 168 8 308 776 1369 574 611
6531, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6532, 139 67 107 69 402 8 168 96 212 1162 125 41 309 102 611 1369 442 382 19 308
6539, 139 110 107 8 96 166 442 69 212 382 402 125 67 308 309 168 210 1162 613 376
6546, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 41 32
9283, 139 309 110 107 402 210 376 308 168 442 41 8 435 102 166 96 117 353 261 1162
6553, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 1369 19 611 41 308 32
6560, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 611 41 308 442 32
6570, 139 67 107 69 402 8 168 96 309 102 212 1162 125 19 41 1369 210 442 611 376
6579, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6580, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6587, 139 110 67 18 212 168 125 402 308 81 8 442 96 41 107 210 1369 376 261 353
6595, 139 107 67 168 402 8 69 102 309 1162 96 442 41 125 308 210 376 1369 611 212
6601, 19 139 168 402 69 212 125 96 210 1162 8 425 107 442 376 1369 67 41 611 309
6603, 139 67 69 212 107 402 8 168 96 125 1162 102 382 309 1369 611 41 19 308 32
6604, 139 107 67 402 102 69 168 8 309 210 96 376 117 442 1162 611 41 1369 125 308
6606, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6609, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6610, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6611, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6618, 139 67 69 107 402 212 8 168 96 102 125 1162 309 382 1369 19 611 41 32 308
6619, 139 69 67 107 402 212 168 8 96 309 41 1162 125 308 442 382 1369 611 376 19
6620, 139 107 18 402 376 309 80 435 41 168 210 442 117 166 110 261 96 308 4 613
6621, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6622, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6629, 139 309 107 69 102 168 402 376 41 8 96 67 210 1162 308 435 442 125 212 1369
8677, 139 402 18 168 376 442 309 210 117 8 308 96 41 80 212 102 67 1162 611 69
6638, 139 67 69 107 402 8 168 96 212 1162 125 102 309 611 41 1369 442 382 376 210
6643, 139 67 69 402 107 212 8 168 96 102 1162 125 309 382 1369 19 41 611 32 308
6653, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6655, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6660, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6662, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6668, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6672, 309 69 168 402 442 210 139 435 102 18 308 1162 8 117 376 807 96 611 166 261
6673, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6676, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6680, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6684, 139 107 402 309 168 67 8 96 442 41 1162 69 376 210 308 102 212 19 125 117
6686, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6694, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6700, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6701, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6702, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
6705, 139 107 402 69 168 67 8 19 1162 96 309 210 41 102 212 442 376 125 611 1369
6707, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6715, 139 67 107 69 402 8 168 96 212 1162 125 309 442 611 102 1369 382 308 41 376
6718, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6722, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6723, 139 309 168 67 107 402 8 442 69 41 102 376 210 308 96 1162 125 611 1369 261
6725, 139 67 69 107 212 402 8 96 168 102 125 1162 382 309 1369 611 19 41 308 32
6726, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 611 41 308 442 32
6736, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6737, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6744, 139 107 69 8 67 309 102 402 96 168 1162 212 41 125 210 1369 376 442 382 611
6746, 139 67 69 107 402 212 8 168 96 125 1162 102 382 309 19 1369 611 41 32 308
6749, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6753, 139 41 107 309 210 402 69 67 376 442 8 168 212 125 96 308 102 1369 611 425
6754, 139 67 402 19 69 168 309 8 96 1162 107 102 212 125 210 376 308 442 1369 41
6770, 139 67 19 168 107 402 8 1162 69 96 442 125 611 212 376 41 1369 210 308 32
6773, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6775, 139 67 107 8 69 402 168 96 212 1162 125 102 309 19 382 1369 611 442 41 308
6781, 139 67 69 107 8 402 168 96 212 1162 102 125 309 382 41 611 1369 442 308 376
6794, 139 67 69 402 168 8 107 96 102 212 1162 309 125 308 611 442 41 376 1369 382
6797, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 19 1369 611 41 308 442
6802, 139 309 102 168 402 69 19 210 96 8 166 107 308 376 1162 41 442 1369 212 67
6814, 139 309 402 67 102 168 8 41 212 96 166 107 69 308 1162 125 442 376 210 1369
9338, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6819, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6820, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6822, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6824, 139 102 67 107 402 168 309 210 8 442 125 96 376 117 611 1162 308 1369 69 425
6827, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6829, 139 67 107 69 8 402 168 96 1162 102 309 125 41 212 442 611 1369 376 210 308
6831, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6834, 139 67 107 69 402 8 168 96 212 1162 125 309 41 102 19 1369 611 382 442 376
6836, 139 107 67 69 168 402 8 309 102 96 212 1162 41 442 125 1369 611 376 19 210
6838, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6841, 139 402 309 212 69 19 168 41 102 67 308 96 376 1162 442 166 8 210 125 435
6844, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6845, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
6847, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6849, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6856, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6866, 139 107 67 402 168 69 8 96 1162 125 102 212 309 442 308 611 1369 210 376 41
6868, 139 67 69 107 8 402 168 212 96 1162 125 102 611 382 1369 309 41 442 308 376
6870, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6871, 139 67 107 69 8 402 168 96 212 1162 125 102 611 1369 309 382 41 442 376 1983
6875, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 611 41 442 308 32
6877, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
6880, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6885, 139 107 19 67 168 402 8 69 96 1162 309 210 125 41 102 442 212 1369 376 611
6886, 139 67 69 107 8 402 168 212 96 1162 125 382 611 1369 102 41 442 308 309 32
6893, 139 402 107 309 308 168 435 442 102 376 19 41 212 69 67 1162 210 96 73 261
6895, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 1369 611 19 32 308 41
6896, 19 139 309 402 67 168 107 376 210 1162 69 96 442 80 32 41 8 117 102 308
6897, 139 107 67 402 8 168 309 96 442 1162 210 102 308 1369 32 382 611 41 376 212
6898, 139 107 69 402 168 41 8 309 96 18 376 1162 102 117 210 435 125 442 1369 611
6901, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6902, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6910, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6912, 139 107 402 168 309 308 67 210 442 376 41 69 96 19 1162 8 102 117 125 611
6924, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6926, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
6927, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
6928, 139 107 402 67 69 212 168 96 308 102 309 8 442 376 41 1369 166 1162 210 611
